hour,demand_kw,pv_factor
16,237.09280644631457,0.49999999999999994
17,239.9666793417981,0.258819045102521
18,203.1277656739623,1.2246467991473532e-16
19,172.2492003760264,0.0
20,168.2355108832643,0.0
21,236.60009379604335,0.0
22,874.2592707847942,0.0
23,937.1136051232495,0.0
0,902.2805249958834,0.0
1,910.7436911545303,0.0
2,961.1387370565012,0.0
3,920.3134302515849,0.0
4,921.5318431619853,0.0
5,942.900293492392,0.0
6,160.40189081828458,0.0
7,141.43161330643974,0.25881904510252074
8,133.20763223915867,0.49999999999999994
9,96.34573642495992,0.7071067811865476
10,332.24828519761286,0.8660254037844386
11,205.87166537113268,0.9659258262890683
12,241.14985505656912,1.0
13,238.92746800444317,0.9659258262890683
14,262.29626791236404,0.8660254037844387
15,282.62948850157187,0.7071067811865476
16,284.41893953438984,0.49999999999999994
17,226.67690245724248,0.258819045102521
18,143.31513144854355,1.2246467991473532e-16
19,161.30319801953198,0.0
20,140.0523549526581,0.0
21,214.2938230407997,0.0
22,919.63899806553,0.0
23,929.3951114419926,0.0
0,926.5152507466966,0.0
1,946.938954299413,0.0
2,907.2408623481483,0.0
3,848.1267220817662,0.0
4,915.9875180701057,0.0
5,873.9457242483269,0.0
6,153.85533273000974,0.0
7,198.45456075020374,0.25881904510252074
8,224.53132285734543,0.49999999999999994
9,175.85086306944245,0.7071067811865476
10,262.35332050395857,0.8660254037844386
11,318.08859778540955,0.9659258262890683
12,259.63012717954274,1.0
13,354.0673245672158,0.9659258262890683
14,272.6203858252618,0.8660254037844387
15,179.5694896337673,0.7071067811865476
16,280.1336648441813,0.49999999999999994
17,265.2463353953111,0.258819045102521
18,201.59011016330982,1.2246467991473532e-16
19,176.92725405079833,0.0
20,144.46176064064906,0.0
21,101.02807054842538,0.0
22,891.639069708559,0.0
23,865.979181831628,0.0
0,876.779062007811,0.0
1,923.5431361768244,0.0
2,966.7961801740562,0.0
3,915.7868611929192,0.0
4,852.1646775185926,0.0
5,917.7841067288057,0.0
6,222.86525946582606,0.0
7,150.60868382722472,0.25881904510252074
8,169.6393133330833,0.49999999999999994
9,175.5875277891679,0.7071067811865476
10,218.60406747671038,0.8660254037844386
11,275.9312173537544,0.9659258262890683
12,245.16207405568875,1.0
13,266.7812977562811,0.9659258262890683
14,214.50031288791598,0.8660254037844387
15,232.50166798706357,0.7071067811865476
16,278.89525431311085,0.49999999999999994
17,235.08667391632932,0.258819045102521
18,219.07855404933622,1.2246467991473532e-16
19,134.0145525754159,0.0
20,158.98738903007543,0.0
21,187.30363327492358,0.0
22,843.2653706826787,0.0
23,829.567647520769,0.0
0,838.9737474171963,0.0
1,950.5033641370873,0.0
2,877.9256741643021,0.0
3,1002.3279714267301,0.0
4,877.4300960537045,0.0
5,907.3820521278815,0.0
6,236.68439810271502,0.0
7,255.24371552636492,0.25881904510252074
8,257.4601430654559,0.49999999999999994
9,223.3346492237257,0.7071067811865476
10,290.9625010324585,0.8660254037844386
11,273.70107796804734,0.9659258262890683
12,281.1344430466655,1.0
13,227.95257134685866,0.9659258262890683
14,217.27204466310772,0.8660254037844387
15,249.86502170356192,0.7071067811865476
16,243.19261509900286,0.49999999999999994
17,231.870878026909,0.258819045102521
18,177.85549789826862,1.2246467991473532e-16
19,188.21220834282042,0.0
20,153.5362754516739,0.0
21,209.1012032422105,0.0
22,854.3324354346598,0.0
23,892.2536216288113,0.0
0,871.3271071758878,0.0
1,825.3385353170776,0.0
2,896.692772566292,0.0
3,895.1300996646687,0.0
4,960.5379897296853,0.0
5,925.2324673821911,0.0
6,134.03252702683181,0.0
7,249.16370265336752,0.25881904510252074
8,223.84134782101412,0.49999999999999994
9,198.28390813874464,0.7071067811865476
10,240.94063604600672,0.8660254037844386
11,211.62243053106081,0.9659258262890683
12,235.11172895715788,1.0
13,293.5499447881674,0.9659258262890683
14,325.38345223738435,0.8660254037844387
15,311.72974113088753,0.7071067811865476
16,230.44602312854903,0.49999999999999994
17,205.21530266843956,0.258819045102521
18,155.63544987644815,1.2246467991473532e-16
19,79.26242537748594,0.0
20,162.92670856739124,0.0
21,144.09589654805325,0.0
22,881.3585399252703,0.0
23,836.2118773093282,0.0
0,920.5440042627887,0.0
1,878.6919664135236,0.0
2,853.2033265715885,0.0
3,785.109511468734,0.0
4,898.8994037979745,0.0
5,970.8900638667898,0.0
6,241.4503685819148,0.0
7,156.71614973654914,0.25881904510252074
8,150.91151758552877,0.49999999999999994
9,193.75097024300095,0.7071067811865476
10,210.06458243246834,0.8660254037844386
11,262.07167599277864,0.9659258262890683
12,280.6432111353876,1.0
13,299.0773289553723,0.9659258262890683
14,245.99383694080188,0.8660254037844387
15,241.85304999292137,0.7071067811865476
16,214.88069652973755,0.49999999999999994
17,216.9247858384056,0.258819045102521
18,140.94084432393893,1.2246467991473532e-16
19,164.69462027264711,0.0
20,186.54338504932997,0.0
21,117.8728419727862,0.0
22,959.7075427583809,0.0
23,889.1550559582972,0.0
0,899.1453082260625,0.0
1,870.111532834087,0.0
2,803.0303895890823,0.0
3,935.3618158544419,0.0
4,929.4737558836973,0.0
5,888.7468977152714,0.0
6,177.67962868899488,0.0
7,195.63756870816397,0.25881904510252074
8,112.4981657245383,0.49999999999999994
9,153.8378929061482,0.7071067811865476
10,281.7705871848731,0.8660254037844386
11,199.82842307323003,0.9659258262890683
12,261.7423172866652,1.0
13,195.7367278150638,0.9659258262890683
14,268.65719929734104,0.8660254037844387
15,248.57434070810066,0.7071067811865476
16,185.39472736377962,0.49999999999999994
17,296.58957417828685,0.258819045102521
18,120.61633692807803,1.2246467991473532e-16
19,117.58990251942475,0.0
20,158.0227678892377,0.0
21,195.9454939771486,0.0
22,859.3671272408641,0.0
23,902.4671939939188,0.0
0,917.1526600132229,0.0
1,927.7242242905257,0.0
2,907.057662211089,0.0
3,885.3188864366671,0.0
4,866.8963911740512,0.0
5,903.445755321855,0.0
6,132.11443952057573,0.0
7,58.14598066021571,0.25881904510252074
8,192.4623921663067,0.49999999999999994
9,211.15739364344782,0.7071067811865476
10,155.48270257832647,0.8660254037844386
11,209.6107718116025,0.9659258262890683
12,274.76617044020793,1.0
13,332.299818788468,0.9659258262890683
14,250.8317483070163,0.8660254037844387
15,220.87988235083463,0.7071067811865476
16,242.6841423558064,0.49999999999999994
17,304.9950567659274,0.258819045102521
18,124.16143283501859,1.2246467991473532e-16
19,118.03231973398985,0.0
20,130.6902591127187,0.0
21,111.8668556696515,0.0
22,904.9068126397918,0.0
23,964.9871383387824,0.0
0,912.9231709246411,0.0
1,889.9058599149485,0.0
2,888.3275492433783,0.0
3,837.4723676521337,0.0
4,935.3243910858864,0.0
5,896.886512119488,0.0
6,167.78080345637497,0.0
7,302.72430271379443,0.25881904510252074
8,186.95011633462744,0.49999999999999994
9,144.92835799619263,0.7071067811865476
10,232.94569615177826,0.8660254037844386
11,295.9378283678702,0.9659258262890683
12,254.53081642151056,1.0
13,192.46888086730533,0.9659258262890683
14,286.7691573830081,0.8660254037844387
15,223.27423657844025,0.7071067811865476
16,324.9319110487018,0.49999999999999994
17,293.2019226285859,0.258819045102521
18,132.10712417364996,1.2246467991473532e-16
19,201.24065446940452,0.0
20,152.71422042109614,0.0
21,184.11094700488877,0.0
22,919.389312691779,0.0
23,866.1457338003651,0.0
0,874.2580067073015,0.0
1,941.1984327032465,0.0
2,886.6089867157384,0.0
3,883.8540614703202,0.0
4,861.7950968260259,0.0
5,916.9439626237385,0.0
6,257.5009967697258,0.0
7,132.29868342982908,0.25881904510252074
8,175.96877826691033,0.49999999999999994
9,231.48882221661717,0.7071067811865476
10,246.81434435017138,0.8660254037844386
11,268.0948718499894,0.9659258262890683
12,207.50425887412482,1.0
13,267.13228388830595,0.9659258262890683
14,242.51422939981805,0.8660254037844387
15,289.4291998271945,0.7071067811865476
16,297.49544206259003,0.49999999999999994
17,353.58254568074454,0.258819045102521
18,173.18532692854302,1.2246467991473532e-16
19,163.03185266328666,0.0
20,157.77537206309344,0.0
21,135.87334828757247,0.0
22,913.5393537384676,0.0
23,888.1839435944388,0.0
0,906.7384390507846,0.0
1,952.7039014243184,0.0
2,859.7382973888143,0.0
3,945.5951424451619,0.0
4,952.6846026935946,0.0
5,895.2772589203569,0.0
6,90.12580403965622,0.0
7,150.6871205162227,0.25881904510252074
8,226.87978186244436,0.49999999999999994
9,174.08527750804473,0.7071067811865476
10,210.02791070820356,0.8660254037844386
11,229.8090031508713,0.9659258262890683
12,283.6248010601821,1.0
13,271.8693427280552,0.9659258262890683
14,240.44271603321224,0.8660254037844387
15,235.3270235274125,0.7071067811865476
16,234.32967403824713,0.49999999999999994
17,213.10359262005989,0.258819045102521
18,214.61502757877767,1.2246467991473532e-16
19,137.1071812315464,0.0
20,198.68634083301987,0.0
21,210.85264207689806,0.0
22,939.9324359259184,0.0
23,882.7351874912781,0.0
0,916.1492036134644,0.0
1,899.0321757443634,0.0
2,863.8519255707948,0.0
3,912.9743712688642,0.0
4,852.8384083536079,0.0
5,947.5071755384625,0.0
6,156.41530810806427,0.0
7,183.04638623491357,0.25881904510252074
8,186.33151486184568,0.49999999999999994
9,164.6438010518369,0.7071067811865476
10,273.467752059011,0.8660254037844386
11,231.00385373509903,0.9659258262890683
12,284.85189189828975,1.0
13,196.16081279013005,0.9659258262890683
14,255.05518318185648,0.8660254037844387
15,327.5571599623314,0.7071067811865476
16,209.986747015777,0.49999999999999994
17,222.89020117900594,0.258819045102521
18,170.5563139863566,1.2246467991473532e-16
19,157.1832712775839,0.0
20,164.02520397094236,0.0
21,169.56748520590654,0.0
22,925.3888587424708,0.0
23,944.3879936782489,0.0
0,916.3927462771405,0.0
1,890.3496938152583,0.0
2,926.9029480481092,0.0
3,975.9952773958087,0.0
4,894.6946501446971,0.0
5,861.0188278131743,0.0
6,219.2832267714789,0.0
7,170.18475344185606,0.25881904510252074
8,88.09321815943855,0.49999999999999994
9,208.89686708601687,0.7071067811865476
10,228.58687256184308,0.8660254037844386
11,246.37866870783358,0.9659258262890683
12,263.2792132227606,1.0
13,257.61998719116264,0.9659258262890683
14,278.37807268556156,0.8660254037844387
15,232.58054517720626,0.7071067811865476
16,270.52423192704333,0.49999999999999994
17,239.61813289664332,0.258819045102521
18,179.5524192355001,1.2246467991473532e-16
19,174.61469936052214,0.0
20,112.58245191821618,0.0
21,193.43928464700127,0.0
22,878.561462195438,0.0
23,932.3223119312458,0.0
0,914.6914925360536,0.0
1,973.5273470718049,0.0
2,891.0613607051259,0.0
3,886.0273281552721,0.0
4,899.2232157644906,0.0
5,887.872808686629,0.0
6,206.997676077682,0.0
7,110.34757566253649,0.25881904510252074
8,132.85270323414585,0.49999999999999994
9,132.28788313683228,0.7071067811865476
10,288.012303678943,0.8660254037844386
11,318.424534903277,0.9659258262890683
12,245.82203125850114,1.0
13,243.24713107239958,0.9659258262890683
14,252.80208652452725,0.8660254037844387
15,296.4751321043276,0.7071067811865476
16,212.90587463237705,0.49999999999999994
17,259.5347593093914,0.258819045102521
18,189.0079051912972,1.2246467991473532e-16
19,170.0437667975938,0.0
20,157.58326466394973,0.0
21,190.04184370268564,0.0
22,791.8707082800305,0.0
23,927.1150127812363,0.0
0,873.836972674903,0.0
1,826.7746841257417,0.0
2,920.4481039809992,0.0
3,954.9463418065183,0.0
4,894.5020594148923,0.0
5,938.1149818881175,0.0
6,239.49113031954582,0.0
7,227.5965781433619,0.25881904510252074
8,240.59858117485572,0.49999999999999994
9,204.68509964287568,0.7071067811865476
10,253.0173455560637,0.8660254037844386
11,185.92136752411326,0.9659258262890683
12,240.15750047480205,1.0
13,216.27013618735234,0.9659258262890683
14,336.8377086999126,0.8660254037844387
15,242.96456750270653,0.7071067811865476
16,254.92819227137943,0.49999999999999994
17,272.0594150416187,0.258819045102521
18,151.74409785489814,1.2246467991473532e-16
19,217.80204161723012,0.0
20,125.09402553062192,0.0
21,157.78429820948972,0.0
22,870.301176572078,0.0
23,847.1990995511718,0.0
0,875.5292363637886,0.0
1,898.5185281180635,0.0
2,882.8279110193096,0.0
3,872.3031608050458,0.0
4,843.7473014531266,0.0
5,896.6757770948523,0.0
6,114.8111850387599,0.0
7,205.4022385475841,0.25881904510252074
8,178.29759011738014,0.49999999999999994
9,116.69794002140279,0.7071067811865476
10,237.63163691800546,0.8660254037844386
11,219.91374377637666,0.9659258262890683
12,262.76698041676724,1.0
13,303.6180178409258,0.9659258262890683
14,174.99310121417022,0.8660254037844387
15,254.6010431658967,0.7071067811865476
16,243.59468817733438,0.49999999999999994
17,276.8536030580186,0.258819045102521
18,158.52786512950757,1.2246467991473532e-16
19,119.92122673044724,0.0
20,137.23784257333529,0.0
21,118.15896572786045,0.0
22,943.0402855439439,0.0
23,900.8524659468777,0.0
0,976.0476274301203,0.0
1,897.5735674474151,0.0
2,871.6637293235815,0.0
3,839.451424295487,0.0
4,827.8744129497622,0.0
5,836.6345622797804,0.0
6,185.68506604045933,0.0
7,195.34900092919736,0.25881904510252074
8,111.75237191871466,0.49999999999999994
9,210.80153256304462,0.7071067811865476
10,230.6775579326624,0.8660254037844386
11,255.87172047942198,0.9659258262890683
12,314.488825130217,1.0
13,285.87357263462127,0.9659258262890683
14,239.2587740837667,0.8660254037844387
15,214.35231098338852,0.7071067811865476
16,163.9273839468278,0.49999999999999994
17,221.2338672303032,0.258819045102521
18,141.5547904468922,1.2246467991473532e-16
19,110.51281891395264,0.0
20,144.7497213163078,0.0
21,153.07407531835074,0.0
22,891.0057607276768,0.0
23,873.9998967670616,0.0
0,906.746186878669,0.0
1,917.6776259827764,0.0
2,856.3840369022862,0.0
3,956.4372951898508,0.0
4,896.0564747086295,0.0
5,900.7539849177939,0.0
6,203.32857693026227,0.0
7,184.32864525054006,0.25881904510252074
8,213.1254653565298,0.49999999999999994
9,186.48496660807297,0.7071067811865476
10,225.50250501438248,0.8660254037844386
11,264.4601410082441,0.9659258262890683
12,204.25095170717353,1.0
13,254.34238823106094,0.9659258262890683
14,248.67080037422156,0.8660254037844387
15,241.67532570909842,0.7071067811865476
16,244.85849954244276,0.49999999999999994
17,174.72603818009443,0.258819045102521
18,128.05100369036154,1.2246467991473532e-16
19,153.71379604564459,0.0
20,156.39425567989602,0.0
21,108.89299436296167,0.0
22,950.628313634588,0.0
23,865.3530060714199,0.0
0,938.7782880210694,0.0
1,917.0877744748674,0.0
2,874.1509076062479,0.0
3,971.0124357043804,0.0
4,852.2545267297407,0.0
5,936.7661669444001,0.0
6,215.02329272171914,0.0
7,148.17519163693422,0.25881904510252074
8,230.69861200257316,0.49999999999999994
9,164.99813941604188,0.7071067811865476
10,261.54774517119426,0.8660254037844386
11,260.4128735508488,0.9659258262890683
12,244.62765034117808,1.0
13,282.4323309263913,0.9659258262890683
14,281.7395488220885,0.8660254037844387
15,180.05872107047276,0.7071067811865476
16,302.1736097151261,0.49999999999999994
17,183.50032047857303,0.258819045102521
18,191.3018481736663,1.2246467991473532e-16
19,195.06820547310332,0.0
20,106.36134279139208,0.0
21,133.56742848181662,0.0
22,855.7718132605626,0.0
23,891.4031587884506,0.0
0,887.6786286325704,0.0
1,931.1864212907736,0.0
2,952.4123498447843,0.0
3,955.8273524315982,0.0
4,877.5132789368679,0.0
5,891.6311250502189,0.0
6,107.66247231116199,0.0
7,142.76519734015244,0.25881904510252074
8,213.5940653238983,0.49999999999999994
9,239.62331294192927,0.7071067811865476
10,200.6260451248031,0.8660254037844386
11,226.30142963388423,0.9659258262890683
12,248.94376972164292,1.0
13,261.20644635278427,0.9659258262890683
14,217.61585920313416,0.8660254037844387
15,266.9624417785636,0.7071067811865476
16,231.04642611716335,0.49999999999999994
17,249.42190916486882,0.258819045102521
18,171.851369920148,1.2246467991473532e-16
19,150.2568907924375,0.0
20,132.54456437893725,0.0
21,145.61560784296677,0.0
22,896.4654816317866,0.0
23,885.1995588047149,0.0
0,889.6481574933159,0.0
1,963.9458868201887,0.0
2,922.4367779176496,0.0
3,888.1807872788336,0.0
4,927.8781761804295,0.0
5,886.6472204097596,0.0
6,221.92498550346565,0.0
7,189.78568768792377,0.25881904510252074
8,170.70791423983084,0.49999999999999994
9,192.9086770324111,0.7071067811865476
10,187.16495391726002,0.8660254037844386
11,204.9293012436078,0.9659258262890683
12,202.24299974403777,1.0
13,255.71772379054826,0.9659258262890683
14,319.30059997940367,0.8660254037844387
15,339.2520058477053,0.7071067811865476
16,275.5220440576303,0.49999999999999994
17,270.03377899777826,0.258819045102521
18,77.95769063389044,1.2246467991473532e-16
19,128.29304801063913,0.0
20,118.48864992367044,0.0
21,125.16609606995536,0.0
22,893.2742472566084,0.0
23,881.1163768921149,0.0
0,820.8280075849685,0.0
1,929.9164102447014,0.0
2,857.0902789704078,0.0
3,909.569874564446,0.0
4,982.9633067899989,0.0
5,863.224616336543,0.0
6,73.78849909014681,0.0
7,163.55983112479558,0.25881904510252074
8,219.03838539994285,0.49999999999999994
9,253.33389816882374,0.7071067811865476
10,200.81801622190332,0.8660254037844386
11,269.86796892946086,0.9659258262890683
12,231.38758172879787,1.0
13,245.76206582783456,0.9659258262890683
14,355.7737338806814,0.8660254037844387
15,189.88118686419386,0.7071067811865476
16,260.14958645978294,0.49999999999999994
17,268.7077268706173,0.258819045102521
18,193.4314529975739,1.2246467991473532e-16
19,153.91932613883583,0.0
20,162.3220215801641,0.0
21,134.33405730312836,0.0
22,910.7650776498043,0.0
23,886.2723089801036,0.0
0,924.862875594242,0.0
1,885.2155865582546,0.0
2,915.0840157560874,0.0
3,898.8294874526009,0.0
4,945.0420100308868,0.0
5,897.9442510564605,0.0
6,104.07870127172474,0.0
7,225.47686002855966,0.25881904510252074
8,138.77070796549523,0.49999999999999994
9,148.8493464540472,0.7071067811865476
10,226.1735482382603,0.8660254037844386
11,304.9775237268327,0.9659258262890683
12,164.57303144085216,1.0
13,375.5099413463997,0.9659258262890683
14,292.2422723626421,0.8660254037844387
15,258.92955656516637,0.7071067811865476
16,247.80423997534854,0.49999999999999994
17,261.4221629943063,0.258819045102521
18,170.84489713517354,1.2246467991473532e-16
19,175.8086234380023,0.0
20,172.22417864013795,0.0
21,153.58322725020994,0.0
22,892.1064631877069,0.0
23,893.9490686538595,0.0
0,892.2036687858928,0.0
1,945.3508038746826,0.0
2,923.7422688912345,0.0
3,782.3844546134288,0.0
4,926.2360310611905,0.0
5,907.789447788751,0.0
6,174.2516497421641,0.0
7,159.45926187644457,0.25881904510252074
8,219.96450879944052,0.49999999999999994
9,212.9010584849143,0.7071067811865476
10,219.08489328705565,0.8660254037844386
11,266.2820914849814,0.9659258262890683
12,211.13373061834855,1.0
13,194.81527340844278,0.9659258262890683
14,224.9313110164014,0.8660254037844387
15,284.49573889531035,0.7071067811865476
16,288.12500181504345,0.49999999999999994
17,270.52341680389173,0.258819045102521
18,179.0038314739199,1.2246467991473532e-16
19,170.64713148459833,0.0
20,124.3407361910819,0.0
21,167.27690178695764,0.0
22,932.0163810091072,0.0
23,930.171653192543,0.0
0,947.5565348589857,0.0
1,928.3321538880425,0.0
2,914.0579283016633,0.0
3,942.8060095326571,0.0
4,898.9391496300376,0.0
5,864.7250139508913,0.0
6,168.47732144224943,0.0
7,145.20389420774205,0.25881904510252074
8,147.99286900102473,0.49999999999999994
9,169.21925317137928,0.7071067811865476
10,218.30320316000154,0.8660254037844386
11,237.6815388144384,0.9659258262890683
12,174.25541332184858,1.0
13,258.5317482949175,0.9659258262890683
14,250.04821901448898,0.8660254037844387
15,217.31645475727237,0.7071067811865476
16,276.3698267372962,0.49999999999999994
17,287.5028055050623,0.258819045102521
18,85.69760542524104,1.2246467991473532e-16
19,119.49100885735143,0.0
20,119.23430600850807,0.0
21,112.40387595564542,0.0
22,933.1789936772699,0.0
23,892.2469544490879,0.0
0,889.4194063475755,0.0
1,819.8455054237298,0.0
2,925.416721208369,0.0
3,850.4296642058611,0.0
4,902.3973052106531,0.0
5,911.0950775183277,0.0
6,229.42634383354604,0.0
7,122.64718403523551,0.25881904510252074
8,54.21951376716699,0.49999999999999994
9,182.3539817901478,0.7071067811865476
10,322.02044726043414,0.8660254037844386
11,299.5578541175775,0.9659258262890683
12,258.38637661098505,1.0
13,230.33455257471812,0.9659258262890683
14,282.2849038654924,0.8660254037844387
15,211.05815201182125,0.7071067811865476
16,269.0543107742488,0.49999999999999994
17,270.2188063666651,0.258819045102521
18,192.4083962999552,1.2246467991473532e-16
19,260.3864015564431,0.0
20,165.69663868715068,0.0
21,129.64145497170006,0.0
22,898.9770275123202,0.0
23,829.2369638044353,0.0
0,872.2114747564377,0.0
1,883.6287024754758,0.0
2,879.0364640826162,0.0
3,906.0941948813489,0.0
4,867.103202704712,0.0
5,944.8412266929788,0.0
6,175.0082825967279,0.0
7,174.6279871544554,0.25881904510252074
8,161.88421133948327,0.49999999999999994
9,181.20762735435918,0.7071067811865476
10,283.0039305867054,0.8660254037844386
11,215.31479137156398,0.9659258262890683
12,223.67534043698973,1.0
13,237.8509588489334,0.9659258262890683
14,196.1651630610714,0.8660254037844387
15,217.2296856111401,0.7071067811865476
16,230.95116505821363,0.49999999999999994
17,284.9755672285091,0.258819045102521
18,160.502453160077,1.2246467991473532e-16
19,157.7435964547018,0.0
20,184.03591848671888,0.0
21,144.50512846402412,0.0
22,915.6185939971556,0.0
23,895.8711298827002,0.0
0,910.6144939759852,0.0
1,876.6896536955367,0.0
2,802.4473136689428,0.0
3,894.6288335125479,0.0
4,956.9099254439976,0.0
5,937.0486160896637,0.0
6,213.61589938364682,0.0
7,224.44522887224872,0.25881904510252074
8,178.5463036384575,0.49999999999999994
9,182.89262829622382,0.7071067811865476
10,225.293924182626,0.8660254037844386
11,237.357085758918,0.9659258262890683
12,274.63084599084567,1.0
13,298.1553774867526,0.9659258262890683
14,244.42214897276003,0.8660254037844387
15,231.99242940594354,0.7071067811865476
16,250.0211183542639,0.49999999999999994
17,274.0482699571646,0.258819045102521
18,92.24580735465833,1.2246467991473532e-16
19,58.152761874510475,0.0
20,127.97852602033666,0.0
21,101.17150296343365,0.0
22,879.6743920941076,0.0
23,894.0887872473012,0.0
0,881.8700636390795,0.0
1,958.0987013788298,0.0
2,913.0697905840929,0.0
3,912.0189743844331,0.0
4,924.888285761736,0.0
5,854.4466752887693,0.0
6,216.56447149681074,0.0
7,171.9694285385816,0.25881904510252074
8,201.8192246896485,0.49999999999999994
9,132.12571067839377,0.7071067811865476
10,187.84964935935744,0.8660254037844386
11,282.7155863210011,0.9659258262890683
12,265.05638104390067,1.0
13,213.9179378256996,0.9659258262890683
14,215.21347674901222,0.8660254037844387
15,295.0173913765908,0.7071067811865476
16,202.42352428530688,0.49999999999999994
17,315.70691813023853,0.258819045102521
18,113.97517061408524,1.2246467991473532e-16
19,175.5356770243353,0.0
20,136.8552609700406,0.0
21,174.12749724329373,0.0
22,878.2354399154323,0.0
23,893.4882837571082,0.0
0,901.6367670158288,0.0
1,859.9125017687411,0.0
2,929.632973816805,0.0
3,879.4714573411366,0.0
4,890.8560033863993,0.0
5,860.2260250156595,0.0
6,72.50665364818758,0.0
7,167.35888949599325,0.25881904510252074
8,271.5046168645166,0.49999999999999994
9,206.38417151592097,0.7071067811865476
10,249.2295848106242,0.8660254037844386
11,239.4843668316693,0.9659258262890683
12,250.89863571248185,1.0
13,271.8847646070084,0.9659258262890683
14,202.7674873876462,0.8660254037844387
15,294.5728677867549,0.7071067811865476
16,278.6152526176498,0.49999999999999994
17,278.7274290283174,0.258819045102521
18,167.53902955238908,1.2246467991473532e-16
19,150.7846663077596,0.0
20,176.9144494386728,0.0
21,173.67256534965512,0.0
22,885.838371562359,0.0
23,877.0559290841239,0.0
0,904.0742518104795,0.0
1,961.9608060598075,0.0
2,850.4357169738439,0.0
3,841.2989893699024,0.0
4,906.5904336494607,0.0
5,902.0355080742407,0.0
6,181.93366657481633,0.0
7,184.75812791634002,0.25881904510252074
8,166.0719098146078,0.49999999999999994
9,234.5945375440833,0.7071067811865476
10,185.96384086093937,0.8660254037844386
11,216.86011900879015,0.9659258262890683
12,245.86980959403812,1.0
13,184.2724475538333,0.9659258262890683
14,242.96582382271714,0.8660254037844387
15,316.4588066291207,0.7071067811865476
16,250.83545953183847,0.49999999999999994
17,259.2280362287473,0.258819045102521
18,99.59340939309679,1.2246467991473532e-16
19,125.34554367842091,0.0
20,134.99214478704252,0.0
21,137.29139612975064,0.0
22,951.2657518001507,0.0
23,922.307642429005,0.0
0,855.5416817225187,0.0
1,909.8601911372801,0.0
2,919.9288699398714,0.0
3,945.6059615408507,0.0
4,963.2216274627349,0.0
5,859.3962323268853,0.0
6,142.56569955158648,0.0
7,124.69688564341536,0.25881904510252074
8,165.63920563572074,0.49999999999999994
9,193.65433497785338,0.7071067811865476
10,289.4933806635641,0.8660254037844386
11,246.9619590542991,0.9659258262890683
12,237.20609906980624,1.0
13,256.0703196899496,0.9659258262890683
14,216.59428393479908,0.8660254037844387
15,333.58154886779096,0.7071067811865476
16,185.69355891527766,0.49999999999999994
17,257.389623155829,0.258819045102521
18,230.94424876918558,1.2246467991473532e-16
19,150.2719937823999,0.0
20,142.39843859994022,0.0
21,135.7021830875829,0.0
22,892.7843327295037,0.0
23,954.9139389870612,0.0
0,811.5255235468197,0.0
1,961.337348051853,0.0
2,843.0417139019942,0.0
3,889.3339068306234,0.0
4,882.8302231880535,0.0
5,923.5421307908288,0.0
6,111.0750259246501,0.0
7,193.4869066432777,0.25881904510252074
8,255.9723849314741,0.49999999999999994
9,120.47303981628758,0.7071067811865476
10,257.58824670441584,0.8660254037844386
11,223.52071288813565,0.9659258262890683
12,267.03548824772145,1.0
13,250.76591109663008,0.9659258262890683
14,224.3405236382276,0.8660254037844387
15,269.51489139484295,0.7071067811865476
16,322.1739243914697,0.49999999999999994
17,242.36384833090804,0.258819045102521
18,178.79031768592728,1.2246467991473532e-16
19,98.26908168515345,0.0
20,111.74254492727965,0.0
21,168.89625111521508,0.0
22,959.3646411414386,0.0
23,914.2245339514265,0.0
0,887.4776787790738,0.0
1,899.9716562169342,0.0
2,849.9836906412113,0.0
3,924.1806130542146,0.0
4,935.2933224929363,0.0
5,881.9163866866768,0.0
6,156.19831408961994,0.0
7,185.63512918608194,0.25881904510252074
8,157.5312105583762,0.49999999999999994
9,172.3546954149671,0.7071067811865476
10,333.98887156666063,0.8660254037844386
11,240.11897197016015,0.9659258262890683
12,235.66639391915112,1.0
13,224.09832777459363,0.9659258262890683
14,279.7676788599975,0.8660254037844387
15,242.75103307127588,0.7071067811865476
16,224.02507846714298,0.49999999999999994
17,302.8521612909205,0.258819045102521
18,206.78412018054547,1.2246467991473532e-16
19,125.9830573704518,0.0
20,75.33840194557536,0.0
21,190.3005475934769,0.0
22,872.6148069695998,0.0
23,931.6250239665108,0.0
0,821.1958472915265,0.0
1,935.7038935319724,0.0
2,851.5531228287688,0.0
3,929.230564762661,0.0
4,900.5709227134573,0.0
5,861.8424232241342,0.0
6,158.71854748292878,0.0
7,202.45273827826804,0.25881904510252074
8,179.23577812460937,0.49999999999999994
9,198.37651921889938,0.7071067811865476
10,329.0576233806194,0.8660254037844386
11,187.43033553155794,0.9659258262890683
12,314.688502998745,1.0
13,254.1742375009285,0.9659258262890683
14,214.04863806707488,0.8660254037844387
15,196.78745497044042,0.7071067811865476
16,242.43518436891867,0.49999999999999994
17,286.8660044769784,0.258819045102521
18,144.89803518489862,1.2246467991473532e-16
19,210.4461972098939,0.0
20,91.95297239793764,0.0
21,149.5164420861578,0.0
22,849.9042622234753,0.0
23,914.5452753049988,0.0
0,935.475495603892,0.0
1,883.1695282527579,0.0
2,795.8314457349146,0.0
3,907.9579258718597,0.0
4,917.4695420693404,0.0
5,916.1717901984679,0.0
6,224.43128767288616,0.0
7,132.15785281403805,0.25881904510252074
8,202.20864421801798,0.49999999999999994
