t_global,hour,local_hour,thermal_demand_kw
2291,2291,11,45.258011072049136
2292,2292,12,45.258011072049136
2293,2293,13,45.258011072049136
2294,2294,14,48.49072614862408
2295,2295,15,51.723441225199025
2296,2296,16,58.1888713783489
2297,2297,17,64.65430153149877
2298,2298,18,64.65430153149877
2299,2299,19,64.65430153149877
2300,2300,20,64.65430153149877
2301,2301,21,58.1888713783489
2302,2302,22,45.258011072049136
2303,2303,23,29.09443568917445
2304,2304,0,19.39629045944963
2305,2305,1,16.163575382874694
2306,2306,2,16.163575382874694
2307,2307,3,16.163575382874694
2308,2308,4,19.39629045944963
2309,2309,5,35.55986584232433
2310,2310,6,54.95615630177396
2311,2311,7,64.65430153149877
2312,2312,8,64.65430153149877
2313,2313,9,54.95615630177396
2314,2314,10,48.49072614862408
2315,2315,11,45.258011072049136
2316,2316,12,45.258011072049136
2317,2317,13,45.258011072049136
2318,2318,14,48.49072614862408
2319,2319,15,51.723441225199025
2320,2320,16,58.1888713783489
2321,2321,17,64.65430153149877
2322,2322,18,64.65430153149877
2323,2323,19,64.65430153149877
2324,2324,20,64.65430153149877
2325,2325,21,58.1888713783489
2326,2326,22,45.258011072049136
2327,2327,23,29.09443568917445
2328,2328,0,19.39629045944963
2329,2329,1,16.163575382874694
2330,2330,2,16.163575382874694
2331,2331,3,16.163575382874694
2332,2332,4,19.39629045944963
2333,2333,5,35.55986584232433
2334,2334,6,54.95615630177396
2335,2335,7,64.65430153149877
2336,2336,8,64.65430153149877
2337,2337,9,54.95615630177396
2338,2338,10,48.49072614862408
2339,2339,11,45.258011072049136
2340,2340,12,45.258011072049136
2341,2341,13,45.258011072049136
2342,2342,14,48.49072614862408
2343,2343,15,51.723441225199025
2344,2344,16,58.1888713783489
2345,2345,17,64.65430153149877
2346,2346,18,64.65430153149877
2347,2347,19,64.65430153149877
2348,2348,20,64.65430153149877
2349,2349,21,58.1888713783489
2350,2350,22,45.258011072049136
2351,2351,23,29.09443568917445
2352,2352,0,19.39629045944963
2353,2353,1,16.163575382874694
2354,2354,2,16.163575382874694
2355,2355,3,16.163575382874694
2356,2356,4,19.39629045944963
2357,2357,5,35.55986584232433
2358,2358,6,54.95615630177396
2359,2359,7,64.65430153149877
2360,2360,8,64.65430153149877
2361,2361,9,54.95615630177396
2362,2362,10,48.49072614862408
2363,2363,11,45.258011072049136
2364,2364,12,45.258011072049136
2365,2365,13,45.258011072049136
2366,2366,14,48.49072614862408
2367,2367,15,51.723441225199025
2368,2368,16,58.1888713783489
2369,2369,17,64.65430153149877
2370,2370,18,64.65430153149877
2371,2371,19,64.65430153149877
2372,2372,20,64.65430153149877
2373,2373,21,58.1888713783489
2374,2374,22,45.258011072049136
2375,2375,23,29.09443568917445
2376,2376,0,19.39629045944963
2377,2377,1,16.163575382874694
2378,2378,2,16.163575382874694
2379,2379,3,16.163575382874694
2380,2380,4,19.39629045944963
2381,2381,5,35.55986584232433
2382,2382,6,54.95615630177396
2383,2383,7,64.65430153149877
2384,2384,8,64.65430153149877
2385,2385,9,54.95615630177396
2386,2386,10,48.49072614862408
2387,2387,11,45.258011072049136
2388,2388,12,45.258011072049136
2389,2389,13,45.258011072049136
2390,2390,14,48.49072614862408
2391,2391,15,51.723441225199025
2392,2392,16,58.1888713783489
2393,2393,17,64.65430153149877
2394,2394,18,64.65430153149877
2395,2395,19,64.65430153149877
2396,2396,20,64.65430153149877
2397,2397,21,58.1888713783489
2398,2398,22,45.258011072049136
2399,2399,23,29.09443568917445
2400,2400,0,19.39629045944963
2401,2401,1,16.163575382874694
2402,2402,2,16.163575382874694
2403,2403,3,16.163575382874694
2404,2404,4,19.39629045944963
2405,2405,5,35.55986584232433
2406,2406,6,54.95615630177396
2407,2407,7,64.65430153149877
2408,2408,8,64.65430153149877
2409,2409,9,54.95615630177396
2410,2410,10,48.49072614862408
2411,2411,11,45.258011072049136
2412,2412,12,45.258011072049136
2413,2413,13,45.258011072049136
2414,2414,14,48.49072614862408
2415,2415,15,51.723441225199025
2416,2416,16,58.1888713783489
2417,2417,17,64.65430153149877
2418,2418,18,64.65430153149877
2419,2419,19,64.65430153149877
2420,2420,20,64.65430153149877
2421,2421,21,58.1888713783489
2422,2422,22,45.258011072049136
2423,2423,23,29.09443568917445
2424,2424,0,19.39629045944963
2425,2425,1,16.163575382874694
2426,2426,2,16.163575382874694
2427,2427,3,16.163575382874694
2428,2428,4,19.39629045944963
2429,2429,5,35.55986584232433
2430,2430,6,54.95615630177396
2431,2431,7,64.65430153149877
2432,2432,8,64.65430153149877
2433,2433,9,54.95615630177396
2434,2434,10,48.49072614862408
2435,2435,11,45.258011072049136
2436,2436,12,45.258011072049136
2437,2437,13,45.258011072049136
2438,2438,14,48.49072614862408
2439,2439,15,51.723441225199025
2440,2440,16,58.1888713783489
2441,2441,17,64.65430153149877
2442,2442,18,64.65430153149877
2443,2443,19,64.65430153149877
2444,2444,20,64.65430153149877
2445,2445,21,58.1888713783489
2446,2446,22,45.258011072049136
2447,2447,23,29.09443568917445
2448,2448,0,19.39629045944963
2449,2449,1,16.163575382874694
2450,2450,2,16.163575382874694
2451,2451,3,16.163575382874694
2452,2452,4,19.39629045944963
2453,2453,5,35.55986584232433
2454,2454,6,54.95615630177396
2455,2455,7,64.65430153149877
2456,2456,8,64.65430153149877
2457,2457,9,54.95615630177396
2458,2458,10,48.49072614862408
2459,2459,11,45.258011072049136
2460,2460,12,45.258011072049136
2461,2461,13,45.258011072049136
2462,2462,14,48.49072614862408
2463,2463,15,51.723441225199025
2464,2464,16,58.1888713783489
2465,2465,17,64.65430153149877
2466,2466,18,64.65430153149877
2467,2467,19,64.65430153149877
2468,2468,20,64.65430153149877
2469,2469,21,58.1888713783489
2470,2470,22,45.258011072049136
2471,2471,23,29.09443568917445
2472,2472,0,19.39629045944963
2473,2473,1,16.163575382874694
2474,2474,2,16.163575382874694
2475,2475,3,16.163575382874694
2476,2476,4,19.39629045944963
2477,2477,5,35.55986584232433
2478,2478,6,54.95615630177396
2479,2479,7,64.65430153149877
2480,2480,8,64.65430153149877
2481,2481,9,54.95615630177396
2482,2482,10,48.49072614862408
2483,2483,11,45.258011072049136
2484,2484,12,45.258011072049136
2485,2485,13,45.258011072049136
2486,2486,14,48.49072614862408
2487,2487,15,51.723441225199025
2488,2488,16,58.1888713783489
2489,2489,17,64.65430153149877
2490,2490,18,64.65430153149877
2491,2491,19,64.65430153149877
2492,2492,20,64.65430153149877
2493,2493,21,58.1888713783489
2494,2494,22,45.258011072049136
2495,2495,23,29.09443568917445
2496,2496,0,19.39629045944963
2497,2497,1,16.163575382874694
2498,2498,2,16.163575382874694
2499,2499,3,16.163575382874694
2500,2500,4,19.39629045944963
2501,2501,5,35.55986584232433
2502,2502,6,54.95615630177396
2503,2503,7,64.65430153149877
2504,2504,8,64.65430153149877
2505,2505,9,54.95615630177396
2506,2506,10,48.49072614862408
2507,2507,11,45.258011072049136
2508,2508,12,45.258011072049136
2509,2509,13,45.258011072049136
2510,2510,14,48.49072614862408
2511,2511,15,51.723441225199025
2512,2512,16,58.1888713783489
2513,2513,17,64.65430153149877
2514,2514,18,64.65430153149877
2515,2515,19,64.65430153149877
2516,2516,20,64.65430153149877
2517,2517,21,58.1888713783489
2518,2518,22,45.258011072049136
2519,2519,23,29.09443568917445
2520,2520,0,19.39629045944963
2521,2521,1,16.163575382874694
2522,2522,2,16.163575382874694
2523,2523,3,16.163575382874694
2524,2524,4,19.39629045944963
2525,2525,5,35.55986584232433
2526,2526,6,54.95615630177396
2527,2527,7,64.65430153149877
2528,2528,8,64.65430153149877
2529,2529,9,54.95615630177396
2530,2530,10,48.49072614862408
2531,2531,11,45.258011072049136
2532,2532,12,45.258011072049136
2533,2533,13,45.258011072049136
2534,2534,14,48.49072614862408
2535,2535,15,51.723441225199025
2536,2536,16,58.1888713783489
2537,2537,17,64.65430153149877
2538,2538,18,64.65430153149877
2539,2539,19,64.65430153149877
2540,2540,20,64.65430153149877
2541,2541,21,58.1888713783489
2542,2542,22,45.258011072049136
2543,2543,23,29.09443568917445
2544,2544,0,19.39629045944963
2545,2545,1,16.163575382874694
2546,2546,2,16.163575382874694
2547,2547,3,16.163575382874694
2548,2548,4,19.39629045944963
2549,2549,5,35.55986584232433
2550,2550,6,54.95615630177396
2551,2551,7,64.65430153149877
2552,2552,8,64.65430153149877
2553,2553,9,54.95615630177396
2554,2554,10,48.49072614862408
2555,2555,11,45.258011072049136
2556,2556,12,45.258011072049136
2557,2557,13,45.258011072049136
2558,2558,14,48.49072614862408
2559,2559,15,51.723441225199025
2560,2560,16,58.1888713783489
2561,2561,17,64.65430153149877
2562,2562,18,64.65430153149877
2563,2563,19,64.65430153149877
2564,2564,20,64.65430153149877
2565,2565,21,58.1888713783489
2566,2566,22,45.258011072049136
2567,2567,23,29.09443568917445
2568,2568,0,19.39629045944963
2569,2569,1,16.163575382874694
2570,2570,2,16.163575382874694
2571,2571,3,16.163575382874694
2572,2572,4,19.39629045944963
2573,2573,5,35.55986584232433
2574,2574,6,54.95615630177396
2575,2575,7,64.65430153149877
2576,2576,8,64.65430153149877
2577,2577,9,54.95615630177396
2578,2578,10,48.49072614862408
2579,2579,11,45.258011072049136
2580,2580,12,45.258011072049136
2581,2581,13,45.258011072049136
2582,2582,14,48.49072614862408
2583,2583,15,51.723441225199025
2584,2584,16,58.1888713783489
2585,2585,17,64.65430153149877
2586,2586,18,64.65430153149877
2587,2587,19,64.65430153149877
2588,2588,20,64.65430153149877
2589,2589,21,58.1888713783489
2590,2590,22,45.258011072049136
2591,2591,23,29.09443568917445
2592,2592,0,19.39629045944963
2593,2593,1,16.163575382874694
2594,2594,2,16.163575382874694
2595,2595,3,16.163575382874694
2596,2596,4,19.39629045944963
2597,2597,5,35.55986584232433
2598,2598,6,54.95615630177396
2599,2599,7,64.65430153149877
2600,2600,8,64.65430153149877
2601,2601,9,54.95615630177396
2602,2602,10,48.49072614862408
2603,2603,11,45.258011072049136
2604,2604,12,45.258011072049136
2605,2605,13,45.258011072049136
2606,2606,14,48.49072614862408
2607,2607,15,51.723441225199025
2608,2608,16,58.1888713783489
2609,2609,17,64.65430153149877
2610,2610,18,64.65430153149877
2611,2611,19,64.65430153149877
2612,2612,20,64.65430153149877
2613,2613,21,58.1888713783489
2614,2614,22,45.258011072049136
2615,2615,23,29.09443568917445
2616,2616,0,19.39629045944963
2617,2617,1,16.163575382874694
2618,2618,2,16.163575382874694
2619,2619,3,16.163575382874694
2620,2620,4,19.39629045944963
2621,2621,5,35.55986584232433
2622,2622,6,54.95615630177396
2623,2623,7,64.65430153149877
2624,2624,8,64.65430153149877
2625,2625,9,54.95615630177396
2626,2626,10,48.49072614862408
2627,2627,11,45.258011072049136
2628,2628,12,45.258011072049136
2629,2629,13,45.258011072049136
2630,2630,14,48.49072614862408
2631,2631,15,51.723441225199025
2632,2632,16,58.1888713783489
2633,2633,17,64.65430153149877
2634,2634,18,64.65430153149877
2635,2635,19,64.65430153149877
2636,2636,20,64.65430153149877
2637,2637,21,58.1888713783489
2638,2638,22,45.258011072049136
2639,2639,23,29.09443568917445
2640,2640,0,19.39629045944963
2641,2641,1,16.163575382874694
2642,2642,2,16.163575382874694
2643,2643,3,16.163575382874694
2644,2644,4,19.39629045944963
2645,2645,5,35.55986584232433
2646,2646,6,54.95615630177396
2647,2647,7,64.65430153149877
2648,2648,8,64.65430153149877
2649,2649,9,54.95615630177396
2650,2650,10,48.49072614862408
2651,2651,11,45.258011072049136
2652,2652,12,45.258011072049136
2653,2653,13,45.258011072049136
2654,2654,14,48.49072614862408
2655,2655,15,51.723441225199025
2656,2656,16,58.1888713783489
2657,2657,17,64.65430153149877
2658,2658,18,64.65430153149877
2659,2659,19,64.65430153149877
2660,2660,20,64.65430153149877
2661,2661,21,58.1888713783489
2662,2662,22,45.258011072049136
2663,2663,23,29.09443568917445
2664,2664,0,19.39629045944963
2665,2665,1,16.163575382874694
2666,2666,2,16.163575382874694
2667,2667,3,16.163575382874694
2668,2668,4,19.39629045944963
2669,2669,5,35.55986584232433
2670,2670,6,54.95615630177396
2671,2671,7,64.65430153149877
2672,2672,8,64.65430153149877
2673,2673,9,54.95615630177396
2674,2674,10,48.49072614862408
2675,2675,11,45.258011072049136
2676,2676,12,45.258011072049136
2677,2677,13,45.258011072049136
2678,2678,14,48.49072614862408
2679,2679,15,51.723441225199025
2680,2680,16,58.1888713783489
2681,2681,17,64.65430153149877
2682,2682,18,64.65430153149877
2683,2683,19,64.65430153149877
2684,2684,20,64.65430153149877
2685,2685,21,58.1888713783489
2686,2686,22,45.258011072049136
2687,2687,23,29.09443568917445
2688,2688,0,19.39629045944963
2689,2689,1,16.163575382874694
2690,2690,2,16.163575382874694
2691,2691,3,16.163575382874694
2692,2692,4,19.39629045944963
2693,2693,5,35.55986584232433
2694,2694,6,54.95615630177396
2695,2695,7,64.65430153149877
2696,2696,8,64.65430153149877
2697,2697,9,54.95615630177396
2698,2698,10,48.49072614862408
2699,2699,11,45.258011072049136
2700,2700,12,45.258011072049136
2701,2701,13,45.258011072049136
2702,2702,14,48.49072614862408
2703,2703,15,51.723441225199025
2704,2704,16,58.1888713783489
2705,2705,17,64.65430153149877
2706,2706,18,64.65430153149877
2707,2707,19,64.65430153149877
2708,2708,20,64.65430153149877
2709,2709,21,58.1888713783489
2710,2710,22,45.258011072049136
2711,2711,23,29.09443568917445
2712,2712,0,19.39629045944963
2713,2713,1,16.163575382874694
2714,2714,2,16.163575382874694
2715,2715,3,16.163575382874694
2716,2716,4,19.39629045944963
2717,2717,5,35.55986584232433
2718,2718,6,54.95615630177396
2719,2719,7,64.65430153149877
2720,2720,8,64.65430153149877
2721,2721,9,54.95615630177396
2722,2722,10,48.49072614862408
2723,2723,11,45.258011072049136
2724,2724,12,45.258011072049136
2725,2725,13,45.258011072049136
2726,2726,14,48.49072614862408
2727,2727,15,51.723441225199025
2728,2728,16,58.1888713783489
2729,2729,17,64.65430153149877
2730,2730,18,64.65430153149877
2731,2731,19,64.65430153149877
2732,2732,20,64.65430153149877
2733,2733,21,58.1888713783489
2734,2734,22,45.258011072049136
2735,2735,23,29.09443568917445
2736,2736,0,19.39629045944963
2737,2737,1,16.163575382874694
2738,2738,2,16.163575382874694
2739,2739,3,16.163575382874694
2740,2740,4,19.39629045944963
2741,2741,5,35.55986584232433
2742,2742,6,54.95615630177396
2743,2743,7,64.65430153149877
2744,2744,8,64.65430153149877
2745,2745,9,54.95615630177396
2746,2746,10,48.49072614862408
2747,2747,11,45.258011072049136
2748,2748,12,45.258011072049136
2749,2749,13,45.258011072049136
2750,2750,14,48.49072614862408
2751,2751,15,51.723441225199025
2752,2752,16,58.1888713783489
2753,2753,17,64.65430153149877
2754,2754,18,64.65430153149877
2755,2755,19,64.65430153149877
2756,2756,20,64.65430153149877
2757,2757,21,58.1888713783489
2758,2758,22,45.258011072049136
2759,2759,23,29.09443568917445
2760,2760,0,19.39629045944963
2761,2761,1,16.163575382874694
2762,2762,2,16.163575382874694
2763,2763,3,16.163575382874694
2764,2764,4,19.39629045944963
2765,2765,5,35.55986584232433
2766,2766,6,54.95615630177396
2767,2767,7,64.65430153149877
2768,2768,8,64.65430153149877
2769,2769,9,54.95615630177396
2770,2770,10,48.49072614862408
2771,2771,11,45.258011072049136
2772,2772,12,45.258011072049136
2773,2773,13,45.258011072049136
2774,2774,14,48.49072614862408
2775,2775,15,51.723441225199025
2776,2776,16,58.1888713783489
2777,2777,17,64.65430153149877
2778,2778,18,64.65430153149877
2779,2779,19,64.65430153149877
2780,2780,20,64.65430153149877
2781,2781,21,58.1888713783489
2782,2782,22,45.258011072049136
2783,2783,23,29.09443568917445
2784,2784,0,19.39629045944963
2785,2785,1,16.163575382874694
2786,2786,2,16.163575382874694
2787,2787,3,16.163575382874694
2788,2788,4,19.39629045944963
2789,2789,5,35.55986584232433
2790,2790,6,54.95615630177396
2791,2791,7,64.65430153149877
2792,2792,8,64.65430153149877
2793,2793,9,54.95615630177396
2794,2794,10,48.49072614862408
2795,2795,11,45.258011072049136
2796,2796,12,45.258011072049136
2797,2797,13,45.258011072049136
2798,2798,14,48.49072614862408
2799,2799,15,51.723441225199025
2800,2800,16,58.1888713783489
2801,2801,17,64.65430153149877
2802,2802,18,64.65430153149877
2803,2803,19,64.65430153149877
2804,2804,20,64.65430153149877
2805,2805,21,58.1888713783489
2806,2806,22,45.258011072049136
2807,2807,23,29.09443568917445
2808,2808,0,19.39629045944963
2809,2809,1,16.163575382874694
2810,2810,2,16.163575382874694
2811,2811,3,16.163575382874694
2812,2812,4,19.39629045944963
2813,2813,5,35.55986584232433
2814,2814,6,54.95615630177396
2815,2815,7,64.65430153149877
2816,2816,8,64.65430153149877
2817,2817,9,54.95615630177396
2818,2818,10,48.49072614862408
2819,2819,11,45.258011072049136
2820,2820,12,45.258011072049136
2821,2821,13,45.258011072049136
2822,2822,14,48.49072614862408
2823,2823,15,51.723441225199025
2824,2824,16,58.1888713783489
2825,2825,17,64.65430153149877
2826,2826,18,64.65430153149877
2827,2827,19,64.65430153149877
2828,2828,20,64.65430153149877
2829,2829,21,58.1888713783489
2830,2830,22,45.258011072049136
2831,2831,23,29.09443568917445
2832,2832,0,19.39629045944963
2833,2833,1,16.163575382874694
2834,2834,2,16.163575382874694
2835,2835,3,16.163575382874694
2836,2836,4,19.39629045944963
2837,2837,5,35.55986584232433
2838,2838,6,54.95615630177396
2839,2839,7,64.65430153149877
2840,2840,8,64.65430153149877
2841,2841,9,54.95615630177396
2842,2842,10,48.49072614862408
2843,2843,11,45.258011072049136
2844,2844,12,45.258011072049136
2845,2845,13,45.258011072049136
2846,2846,14,48.49072614862408
2847,2847,15,51.723441225199025
2848,2848,16,58.1888713783489
2849,2849,17,64.65430153149877
2850,2850,18,64.65430153149877
2851,2851,19,64.65430153149877
2852,2852,20,64.65430153149877
2853,2853,21,58.1888713783489
2854,2854,22,45.258011072049136
2855,2855,23,29.09443568917445
2856,2856,0,19.39629045944963
2857,2857,1,16.163575382874694
2858,2858,2,16.163575382874694
2859,2859,3,16.163575382874694
2860,2860,4,19.39629045944963
2861,2861,5,35.55986584232433
2862,2862,6,54.95615630177396
2863,2863,7,64.65430153149877
2864,2864,8,64.65430153149877
2865,2865,9,54.95615630177396
2866,2866,10,48.49072614862408
2867,2867,11,45.258011072049136
2868,2868,12,45.258011072049136
2869,2869,13,45.258011072049136
2870,2870,14,48.49072614862408
2871,2871,15,51.723441225199025
2872,2872,16,58.1888713783489
2873,2873,17,64.65430153149877
2874,2874,18,64.65430153149877
2875,2875,19,64.65430153149877
2876,2876,20,64.65430153149877
2877,2877,21,58.1888713783489
2878,2878,22,45.258011072049136
2879,2879,23,29.09443568917445
2880,2880,0,19.39629045944963
2881,2881,1,16.163575382874694
2882,2882,2,16.163575382874694
2883,2883,3,16.163575382874694
2884,2884,4,19.39629045944963
2885,2885,5,35.55986584232433
2886,2886,6,54.95615630177396
2887,2887,7,64.65430153149877
2888,2888,8,64.65430153149877
2889,2889,9,54.95615630177396
2890,2890,10,48.49072614862408
2891,2891,11,45.258011072049136
2892,2892,12,45.258011072049136
2893,2893,13,45.258011072049136
2894,2894,14,48.49072614862408
2895,2895,15,51.723441225199025
2896,2896,16,58.1888713783489
2897,2897,17,64.65430153149877
2898,2898,18,64.65430153149877
2899,2899,19,64.65430153149877
2900,2900,20,64.65430153149877
2901,2901,21,58.1888713783489
2902,2902,22,45.258011072049136
2903,2903,23,29.09443568917445
2904,2904,0,19.39629045944963
2905,2905,1,16.163575382874694
2906,2906,2,16.163575382874694
2907,2907,3,16.163575382874694
2908,2908,4,19.39629045944963
2909,2909,5,35.55986584232433
2910,2910,6,54.95615630177396
2911,2911,7,64.65430153149877
2912,2912,8,64.65430153149877
2913,2913,9,54.95615630177396
2914,2914,10,48.49072614862408
2915,2915,11,45.258011072049136
2916,2916,12,45.258011072049136
2917,2917,13,45.258011072049136
2918,2918,14,48.49072614862408
2919,2919,15,51.723441225199025
2920,2920,16,58.1888713783489
2921,2921,17,64.65430153149877
2922,2922,18,64.65430153149877
2923,2923,19,64.65430153149877
2924,2924,20,64.65430153149877
2925,2925,21,58.1888713783489
2926,2926,22,45.258011072049136
2927,2927,23,29.09443568917445
2928,2928,0,19.39629045944963
2929,2929,1,16.163575382874694
2930,2930,2,16.163575382874694
2931,2931,3,16.163575382874694
2932,2932,4,19.39629045944963
2933,2933,5,35.55986584232433
2934,2934,6,54.95615630177396
2935,2935,7,64.65430153149877
2936,2936,8,64.65430153149877
2937,2937,9,54.95615630177396
2938,2938,10,48.49072614862408
2939,2939,11,45.258011072049136
2940,2940,12,45.258011072049136
2941,2941,13,45.258011072049136
2942,2942,14,48.49072614862408
2943,2943,15,51.723441225199025
2944,2944,16,58.1888713783489
2945,2945,17,64.65430153149877
2946,2946,18,64.65430153149877
2947,2947,19,64.65430153149877
2948,2948,20,64.65430153149877
2949,2949,21,58.1888713783489
2950,2950,22,45.258011072049136
2951,2951,23,29.09443568917445
2952,2952,0,19.39629045944963
2953,2953,1,16.163575382874694
2954,2954,2,16.163575382874694
2955,2955,3,16.163575382874694
2956,2956,4,19.39629045944963
2957,2957,5,35.55986584232433
2958,2958,6,54.95615630177396
2959,2959,7,64.65430153149877
2960,2960,8,64.65430153149877
2961,2961,9,54.95615630177396
2962,2962,10,48.49072614862408
2963,2963,11,45.258011072049136
2964,2964,12,45.258011072049136
2965,2965,13,45.258011072049136
2966,2966,14,48.49072614862408
2967,2967,15,51.723441225199025
2968,2968,16,58.1888713783489
2969,2969,17,64.65430153149877
2970,2970,18,64.65430153149877
2971,2971,19,64.65430153149877
2972,2972,20,64.65430153149877
2973,2973,21,58.1888713783489
2974,2974,22,45.258011072049136
2975,2975,23,29.09443568917445
2976,2976,0,19.39629045944963
2977,2977,1,16.163575382874694
2978,2978,2,16.163575382874694
2979,2979,3,16.163575382874694
2980,2980,4,19.39629045944963
2981,2981,5,35.55986584232433
2982,2982,6,54.95615630177396
2983,2983,7,64.65430153149877
2984,2984,8,64.65430153149877
2985,2985,9,54.95615630177396
2986,2986,10,48.49072614862408
2987,2987,11,45.258011072049136
2988,2988,12,45.258011072049136
2989,2989,13,45.258011072049136
2990,2990,14,48.49072614862408
2991,2991,15,51.723441225199025
2992,2992,16,58.1888713783489
2993,2993,17,64.65430153149877
2994,2994,18,64.65430153149877
2995,2995,19,64.65430153149877
2996,2996,20,64.65430153149877
2997,2997,21,58.1888713783489
2998,2998,22,45.258011072049136
2999,2999,23,29.09443568917445
3000,3000,0,19.39629045944963
3001,3001,1,16.163575382874694
3002,3002,2,16.163575382874694
3003,3003,3,16.163575382874694
3004,3004,4,19.39629045944963
3005,3005,5,35.55986584232433
3006,3006,6,54.95615630177396
3007,3007,7,64.65430153149877
3008,3008,8,64.65430153149877
3009,3009,9,54.95615630177396
3010,3010,10,48.49072614862408
3011,3011,11,45.258011072049136
3012,3012,12,45.258011072049136
3013,3013,13,45.258011072049136
3014,3014,14,48.49072614862408
3015,3015,15,51.723441225199025
3016,3016,16,58.1888713783489
3017,3017,17,64.65430153149877
3018,3018,18,64.65430153149877
3019,3019,19,64.65430153149877
3020,3020,20,64.65430153149877
3021,3021,21,58.1888713783489
3022,3022,22,45.258011072049136
3023,3023,23,29.09443568917445
3024,3024,0,19.39629045944963
3025,3025,1,16.163575382874694
3026,3026,2,16.163575382874694
3027,3027,3,16.163575382874694
3028,3028,4,19.39629045944963
3029,3029,5,35.55986584232433
3030,3030,6,54.95615630177396
3031,3031,7,64.65430153149877
3032,3032,8,64.65430153149877
3033,3033,9,54.95615630177396
3034,3034,10,48.49072614862408
3035,3035,11,45.258011072049136
3036,3036,12,45.258011072049136
3037,3037,13,45.258011072049136
3038,3038,14,48.49072614862408
3039,3039,15,51.723441225199025
3040,3040,16,58.1888713783489
3041,3041,17,64.65430153149877
3042,3042,18,64.65430153149877
3043,3043,19,64.65430153149877
3044,3044,20,64.65430153149877
3045,3045,21,58.1888713783489
3046,3046,22,45.258011072049136
3047,3047,23,29.09443568917445
3048,3048,0,19.39629045944963
3049,3049,1,16.163575382874694
3050,3050,2,16.163575382874694
3051,3051,3,16.163575382874694
3052,3052,4,19.39629045944963
3053,3053,5,35.55986584232433
3054,3054,6,54.95615630177396
3055,3055,7,64.65430153149877
3056,3056,8,64.65430153149877
3057,3057,9,54.95615630177396
3058,3058,10,48.49072614862408
3059,3059,11,45.258011072049136
3060,3060,12,45.258011072049136
3061,3061,13,45.258011072049136
3062,3062,14,48.49072614862408
3063,3063,15,51.723441225199025
3064,3064,16,58.1888713783489
3065,3065,17,64.65430153149877
3066,3066,18,64.65430153149877
3067,3067,19,64.65430153149877
3068,3068,20,64.65430153149877
3069,3069,21,58.1888713783489
3070,3070,22,45.258011072049136
3071,3071,23,29.09443568917445
3072,3072,0,19.39629045944963
3073,3073,1,16.163575382874694
3074,3074,2,16.163575382874694
3075,3075,3,16.163575382874694
3076,3076,4,19.39629045944963
3077,3077,5,35.55986584232433
3078,3078,6,54.95615630177396
3079,3079,7,64.65430153149877
3080,3080,8,64.65430153149877
3081,3081,9,54.95615630177396
3082,3082,10,48.49072614862408
3083,3083,11,45.258011072049136
3084,3084,12,45.258011072049136
3085,3085,13,45.258011072049136
3086,3086,14,48.49072614862408
3087,3087,15,51.723441225199025
3088,3088,16,58.1888713783489
3089,3089,17,64.65430153149877
3090,3090,18,64.65430153149877
3091,3091,19,64.65430153149877
3092,3092,20,64.65430153149877
3093,3093,21,58.1888713783489
3094,3094,22,45.258011072049136
3095,3095,23,29.09443568917445
3096,3096,0,19.39629045944963
3097,3097,1,16.163575382874694
3098,3098,2,16.163575382874694
3099,3099,3,16.163575382874694
3100,3100,4,19.39629045944963
3101,3101,5,35.55986584232433
3102,3102,6,54.95615630177396
3103,3103,7,64.65430153149877
3104,3104,8,64.65430153149877
3105,3105,9,54.95615630177396
3106,3106,10,48.49072614862408
3107,3107,11,45.258011072049136
3108,3108,12,45.258011072049136
3109,3109,13,45.258011072049136
3110,3110,14,48.49072614862408
3111,3111,15,51.723441225199025
3112,3112,16,58.1888713783489
3113,3113,17,64.65430153149877
3114,3114,18,64.65430153149877
3115,3115,19,64.65430153149877
3116,3116,20,64.65430153149877
3117,3117,21,58.1888713783489
3118,3118,22,45.258011072049136
3119,3119,23,29.09443568917445
3120,3120,0,19.39629045944963
3121,3121,1,16.163575382874694
3122,3122,2,16.163575382874694
3123,3123,3,16.163575382874694
3124,3124,4,19.39629045944963
3125,3125,5,35.55986584232433
3126,3126,6,54.95615630177396
3127,3127,7,64.65430153149877
3128,3128,8,64.65430153149877
3129,3129,9,54.95615630177396
3130,3130,10,48.49072614862408
3131,3131,11,45.258011072049136
3132,3132,12,45.258011072049136
3133,3133,13,45.258011072049136
3134,3134,14,48.49072614862408
3135,3135,15,51.723441225199025
3136,3136,16,58.1888713783489
3137,3137,17,64.65430153149877
3138,3138,18,64.65430153149877
3139,3139,19,64.65430153149877
3140,3140,20,64.65430153149877
3141,3141,21,58.1888713783489
3142,3142,22,45.258011072049136
3143,3143,23,29.09443568917445
3144,3144,0,19.39629045944963
3145,3145,1,16.163575382874694
3146,3146,2,16.163575382874694
3147,3147,3,16.163575382874694
3148,3148,4,19.39629045944963
3149,3149,5,35.55986584232433
3150,3150,6,54.95615630177396
3151,3151,7,64.65430153149877
3152,3152,8,64.65430153149877
3153,3153,9,54.95615630177396
3154,3154,10,48.49072614862408
3155,3155,11,45.258011072049136
3156,3156,12,45.258011072049136
3157,3157,13,45.258011072049136
3158,3158,14,48.49072614862408
3159,3159,15,51.723441225199025
3160,3160,16,58.1888713783489
3161,3161,17,64.65430153149877
3162,3162,18,64.65430153149877
3163,3163,19,64.65430153149877
