t_global,hour,local_hour,thermal_demand_kw
1724,1724,20,39.45205479452055
1725,1725,21,30.68493150684931
1726,1726,22,19.726027397260275
1727,1727,23,10.95890410958904
1728,1728,0,6.575342465753424
1729,1729,1,4.383561643835616
1730,1730,2,4.383561643835616
1731,1731,3,4.383561643835616
1732,1732,4,6.575342465753424
1733,1733,5,17.534246575342465
1734,1734,6,35.06849315068493
1735,1735,7,43.83561643835616
1736,1736,8,39.45205479452055
1737,1737,9,24.10958904109589
1738,1738,10,17.534246575342465
1739,1739,11,15.342465753424655
1740,1740,12,15.342465753424655
1741,1741,13,15.342465753424655
1742,1742,14,17.534246575342465
1743,1743,15,21.91780821917808
1744,1744,16,30.68493150684931
1745,1745,17,39.45205479452055
1746,1746,18,43.83561643835616
1747,1747,19,43.83561643835616
1748,1748,20,39.45205479452055
1749,1749,21,30.68493150684931
1750,1750,22,19.726027397260275
1751,1751,23,10.95890410958904
1752,1752,0,6.575342465753424
1753,1753,1,4.383561643835616
1754,1754,2,4.383561643835616
1755,1755,3,4.383561643835616
1756,1756,4,6.575342465753424
1757,1757,5,17.534246575342465
1758,1758,6,35.06849315068493
1759,1759,7,43.83561643835616
1760,1760,8,39.45205479452055
1761,1761,9,24.10958904109589
1762,1762,10,17.534246575342465
1763,1763,11,15.342465753424655
1764,1764,12,15.342465753424655
1765,1765,13,15.342465753424655
1766,1766,14,17.534246575342465
1767,1767,15,21.91780821917808
1768,1768,16,30.68493150684931
1769,1769,17,39.45205479452055
1770,1770,18,43.83561643835616
1771,1771,19,43.83561643835616
1772,1772,20,39.45205479452055
1773,1773,21,30.68493150684931
1774,1774,22,19.726027397260275
1775,1775,23,10.95890410958904
1776,1776,0,6.575342465753424
1777,1777,1,4.383561643835616
1778,1778,2,4.383561643835616
1779,1779,3,4.383561643835616
1780,1780,4,6.575342465753424
1781,1781,5,17.534246575342465
1782,1782,6,35.06849315068493
1783,1783,7,43.83561643835616
1784,1784,8,39.45205479452055
1785,1785,9,24.10958904109589
1786,1786,10,17.534246575342465
1787,1787,11,15.342465753424655
1788,1788,12,15.342465753424655
1789,1789,13,15.342465753424655
1790,1790,14,17.534246575342465
1791,1791,15,21.91780821917808
1792,1792,16,30.68493150684931
1793,1793,17,39.45205479452055
1794,1794,18,43.83561643835616
1795,1795,19,43.83561643835616
1796,1796,20,39.45205479452055
1797,1797,21,30.68493150684931
1798,1798,22,19.726027397260275
1799,1799,23,10.95890410958904
1800,1800,0,6.575342465753424
1801,1801,1,4.383561643835616
1802,1802,2,4.383561643835616
1803,1803,3,4.383561643835616
1804,1804,4,6.575342465753424
1805,1805,5,17.534246575342465
1806,1806,6,35.06849315068493
1807,1807,7,43.83561643835616
1808,1808,8,39.45205479452055
1809,1809,9,24.10958904109589
1810,1810,10,17.534246575342465
1811,1811,11,15.342465753424655
1812,1812,12,15.342465753424655
1813,1813,13,15.342465753424655
1814,1814,14,17.534246575342465
1815,1815,15,21.91780821917808
1816,1816,16,30.68493150684931
1817,1817,17,39.45205479452055
1818,1818,18,43.83561643835616
1819,1819,19,43.83561643835616
1820,1820,20,39.45205479452055
1821,1821,21,30.68493150684931
1822,1822,22,19.726027397260275
1823,1823,23,10.95890410958904
1824,1824,0,6.575342465753424
1825,1825,1,4.383561643835616
1826,1826,2,4.383561643835616
1827,1827,3,4.383561643835616
1828,1828,4,6.575342465753424
1829,1829,5,17.534246575342465
1830,1830,6,35.06849315068493
1831,1831,7,43.83561643835616
1832,1832,8,39.45205479452055
1833,1833,9,24.10958904109589
1834,1834,10,17.534246575342465
1835,1835,11,15.342465753424655
1836,1836,12,15.342465753424655
1837,1837,13,15.342465753424655
1838,1838,14,17.534246575342465
1839,1839,15,21.91780821917808
1840,1840,16,30.68493150684931
1841,1841,17,39.45205479452055
1842,1842,18,43.83561643835616
1843,1843,19,43.83561643835616
1844,1844,20,39.45205479452055
1845,1845,21,30.68493150684931
1846,1846,22,19.726027397260275
1847,1847,23,10.95890410958904
1848,1848,0,6.575342465753424
1849,1849,1,4.383561643835616
1850,1850,2,4.383561643835616
1851,1851,3,4.383561643835616
1852,1852,4,6.575342465753424
1853,1853,5,17.534246575342465
1854,1854,6,35.06849315068493
1855,1855,7,43.83561643835616
1856,1856,8,39.45205479452055
1857,1857,9,24.10958904109589
1858,1858,10,17.534246575342465
1859,1859,11,15.342465753424655
1860,1860,12,15.342465753424655
1861,1861,13,15.342465753424655
1862,1862,14,17.534246575342465
1863,1863,15,21.91780821917808
1864,1864,16,30.68493150684931
1865,1865,17,39.45205479452055
1866,1866,18,43.83561643835616
1867,1867,19,43.83561643835616
1868,1868,20,39.45205479452055
1869,1869,21,30.68493150684931
1870,1870,22,19.726027397260275
1871,1871,23,10.95890410958904
1872,1872,0,6.575342465753424
1873,1873,1,4.383561643835616
1874,1874,2,4.383561643835616
1875,1875,3,4.383561643835616
1876,1876,4,6.575342465753424
1877,1877,5,17.534246575342465
1878,1878,6,35.06849315068493
1879,1879,7,43.83561643835616
1880,1880,8,39.45205479452055
1881,1881,9,24.10958904109589
1882,1882,10,17.534246575342465
1883,1883,11,15.342465753424655
1884,1884,12,15.342465753424655
1885,1885,13,15.342465753424655
1886,1886,14,17.534246575342465
1887,1887,15,21.91780821917808
1888,1888,16,30.68493150684931
1889,1889,17,39.45205479452055
1890,1890,18,43.83561643835616
1891,1891,19,43.83561643835616
1892,1892,20,39.45205479452055
1893,1893,21,30.68493150684931
1894,1894,22,19.726027397260275
1895,1895,23,10.95890410958904
1896,1896,0,6.575342465753424
1897,1897,1,4.383561643835616
1898,1898,2,4.383561643835616
1899,1899,3,4.383561643835616
1900,1900,4,6.575342465753424
1901,1901,5,17.534246575342465
1902,1902,6,35.06849315068493
1903,1903,7,43.83561643835616
1904,1904,8,39.45205479452055
1905,1905,9,24.10958904109589
1906,1906,10,17.534246575342465
1907,1907,11,15.342465753424655
1908,1908,12,15.342465753424655
1909,1909,13,15.342465753424655
1910,1910,14,17.534246575342465
1911,1911,15,21.91780821917808
1912,1912,16,30.68493150684931
1913,1913,17,39.45205479452055
1914,1914,18,43.83561643835616
1915,1915,19,43.83561643835616
1916,1916,20,39.45205479452055
1917,1917,21,30.68493150684931
1918,1918,22,19.726027397260275
1919,1919,23,10.95890410958904
1920,1920,0,6.575342465753424
1921,1921,1,4.383561643835616
1922,1922,2,4.383561643835616
1923,1923,3,4.383561643835616
1924,1924,4,6.575342465753424
1925,1925,5,17.534246575342465
1926,1926,6,35.06849315068493
1927,1927,7,43.83561643835616
1928,1928,8,39.45205479452055
1929,1929,9,24.10958904109589
1930,1930,10,17.534246575342465
1931,1931,11,15.342465753424655
1932,1932,12,15.342465753424655
1933,1933,13,15.342465753424655
1934,1934,14,17.534246575342465
1935,1935,15,21.91780821917808
1936,1936,16,30.68493150684931
1937,1937,17,39.45205479452055
1938,1938,18,43.83561643835616
1939,1939,19,43.83561643835616
1940,1940,20,39.45205479452055
1941,1941,21,30.68493150684931
1942,1942,22,19.726027397260275
1943,1943,23,10.95890410958904
1944,1944,0,6.575342465753424
1945,1945,1,4.383561643835616
1946,1946,2,4.383561643835616
1947,1947,3,4.383561643835616
1948,1948,4,6.575342465753424
1949,1949,5,17.534246575342465
1950,1950,6,35.06849315068493
1951,1951,7,43.83561643835616
1952,1952,8,39.45205479452055
1953,1953,9,24.10958904109589
1954,1954,10,17.534246575342465
1955,1955,11,15.342465753424655
1956,1956,12,15.342465753424655
1957,1957,13,15.342465753424655
1958,1958,14,17.534246575342465
1959,1959,15,21.91780821917808
1960,1960,16,30.68493150684931
1961,1961,17,39.45205479452055
1962,1962,18,43.83561643835616
1963,1963,19,43.83561643835616
1964,1964,20,39.45205479452055
1965,1965,21,30.68493150684931
1966,1966,22,19.726027397260275
1967,1967,23,10.95890410958904
1968,1968,0,6.575342465753424
1969,1969,1,4.383561643835616
1970,1970,2,4.383561643835616
1971,1971,3,4.383561643835616
1972,1972,4,6.575342465753424
1973,1973,5,17.534246575342465
1974,1974,6,35.06849315068493
1975,1975,7,43.83561643835616
1976,1976,8,39.45205479452055
1977,1977,9,24.10958904109589
1978,1978,10,17.534246575342465
1979,1979,11,15.342465753424655
1980,1980,12,15.342465753424655
1981,1981,13,15.342465753424655
1982,1982,14,17.534246575342465
1983,1983,15,21.91780821917808
1984,1984,16,30.68493150684931
1985,1985,17,39.45205479452055
1986,1986,18,43.83561643835616
1987,1987,19,43.83561643835616
1988,1988,20,39.45205479452055
1989,1989,21,30.68493150684931
1990,1990,22,19.726027397260275
1991,1991,23,10.95890410958904
1992,1992,0,6.575342465753424
1993,1993,1,4.383561643835616
1994,1994,2,4.383561643835616
1995,1995,3,4.383561643835616
1996,1996,4,6.575342465753424
1997,1997,5,17.534246575342465
1998,1998,6,35.06849315068493
1999,1999,7,43.83561643835616
2000,2000,8,39.45205479452055
2001,2001,9,24.10958904109589
2002,2002,10,17.534246575342465
2003,2003,11,15.342465753424655
2004,2004,12,15.342465753424655
2005,2005,13,15.342465753424655
2006,2006,14,17.534246575342465
2007,2007,15,21.91780821917808
2008,2008,16,30.68493150684931
2009,2009,17,39.45205479452055
2010,2010,18,43.83561643835616
2011,2011,19,43.83561643835616
2012,2012,20,39.45205479452055
2013,2013,21,30.68493150684931
2014,2014,22,19.726027397260275
2015,2015,23,10.95890410958904
2016,2016,0,6.575342465753424
2017,2017,1,4.383561643835616
2018,2018,2,4.383561643835616
2019,2019,3,4.383561643835616
2020,2020,4,6.575342465753424
2021,2021,5,17.534246575342465
2022,2022,6,35.06849315068493
2023,2023,7,43.83561643835616
2024,2024,8,39.45205479452055
2025,2025,9,24.10958904109589
2026,2026,10,17.534246575342465
2027,2027,11,15.342465753424655
2028,2028,12,15.342465753424655
2029,2029,13,15.342465753424655
2030,2030,14,17.534246575342465
2031,2031,15,21.91780821917808
2032,2032,16,30.68493150684931
2033,2033,17,39.45205479452055
2034,2034,18,43.83561643835616
2035,2035,19,43.83561643835616
2036,2036,20,39.45205479452055
2037,2037,21,30.68493150684931
2038,2038,22,19.726027397260275
2039,2039,23,10.95890410958904
2040,2040,0,6.575342465753424
2041,2041,1,4.383561643835616
2042,2042,2,4.383561643835616
2043,2043,3,4.383561643835616
2044,2044,4,6.575342465753424
2045,2045,5,17.534246575342465
2046,2046,6,35.06849315068493
2047,2047,7,43.83561643835616
2048,2048,8,39.45205479452055
2049,2049,9,24.10958904109589
2050,2050,10,17.534246575342465
2051,2051,11,15.342465753424655
2052,2052,12,15.342465753424655
2053,2053,13,15.342465753424655
2054,2054,14,17.534246575342465
2055,2055,15,21.91780821917808
2056,2056,16,30.68493150684931
2057,2057,17,39.45205479452055
2058,2058,18,43.83561643835616
2059,2059,19,43.83561643835616
2060,2060,20,39.45205479452055
2061,2061,21,30.68493150684931
2062,2062,22,19.726027397260275
2063,2063,23,10.95890410958904
2064,2064,0,6.575342465753424
2065,2065,1,4.383561643835616
2066,2066,2,4.383561643835616
2067,2067,3,4.383561643835616
2068,2068,4,6.575342465753424
2069,2069,5,17.534246575342465
2070,2070,6,35.06849315068493
2071,2071,7,43.83561643835616
2072,2072,8,39.45205479452055
2073,2073,9,24.10958904109589
2074,2074,10,17.534246575342465
2075,2075,11,15.342465753424655
2076,2076,12,15.342465753424655
2077,2077,13,15.342465753424655
2078,2078,14,17.534246575342465
2079,2079,15,21.91780821917808
2080,2080,16,30.68493150684931
2081,2081,17,39.45205479452055
2082,2082,18,43.83561643835616
2083,2083,19,43.83561643835616
2084,2084,20,39.45205479452055
2085,2085,21,30.68493150684931
2086,2086,22,19.726027397260275
2087,2087,23,10.95890410958904
2088,2088,0,6.575342465753424
2089,2089,1,4.383561643835616
2090,2090,2,4.383561643835616
2091,2091,3,4.383561643835616
2092,2092,4,6.575342465753424
2093,2093,5,17.534246575342465
2094,2094,6,35.06849315068493
2095,2095,7,43.83561643835616
2096,2096,8,39.45205479452055
2097,2097,9,24.10958904109589
2098,2098,10,17.534246575342465
2099,2099,11,15.342465753424655
2100,2100,12,15.342465753424655
2101,2101,13,15.342465753424655
2102,2102,14,17.534246575342465
2103,2103,15,21.91780821917808
2104,2104,16,30.68493150684931
2105,2105,17,39.45205479452055
2106,2106,18,43.83561643835616
2107,2107,19,43.83561643835616
2108,2108,20,39.45205479452055
2109,2109,21,30.68493150684931
2110,2110,22,19.726027397260275
2111,2111,23,10.95890410958904
2112,2112,0,6.575342465753424
2113,2113,1,4.383561643835616
2114,2114,2,4.383561643835616
2115,2115,3,4.383561643835616
2116,2116,4,6.575342465753424
2117,2117,5,17.534246575342465
2118,2118,6,35.06849315068493
2119,2119,7,43.83561643835616
2120,2120,8,39.45205479452055
2121,2121,9,24.10958904109589
2122,2122,10,17.534246575342465
2123,2123,11,15.342465753424655
2124,2124,12,15.342465753424655
2125,2125,13,15.342465753424655
2126,2126,14,17.534246575342465
2127,2127,15,21.91780821917808
2128,2128,16,30.68493150684931
2129,2129,17,39.45205479452055
2130,2130,18,43.83561643835616
2131,2131,19,43.83561643835616
2132,2132,20,39.45205479452055
2133,2133,21,30.68493150684931
2134,2134,22,19.726027397260275
2135,2135,23,10.95890410958904
2136,2136,0,6.575342465753424
2137,2137,1,4.383561643835616
2138,2138,2,4.383561643835616
2139,2139,3,4.383561643835616
2140,2140,4,6.575342465753424
2141,2141,5,17.534246575342465
2142,2142,6,35.06849315068493
2143,2143,7,43.83561643835616
2144,2144,8,39.45205479452055
2145,2145,9,24.10958904109589
2146,2146,10,17.534246575342465
2147,2147,11,15.342465753424655
2148,2148,12,15.342465753424655
2149,2149,13,15.342465753424655
2150,2150,14,17.534246575342465
2151,2151,15,21.91780821917808
2152,2152,16,30.68493150684931
2153,2153,17,39.45205479452055
2154,2154,18,43.83561643835616
2155,2155,19,43.83561643835616
2156,2156,20,39.45205479452055
2157,2157,21,30.68493150684931
2158,2158,22,19.726027397260275
2159,2159,23,10.95890410958904
2160,2160,0,6.575342465753424
2161,2161,1,4.383561643835616
2162,2162,2,4.383561643835616
2163,2163,3,4.383561643835616
2164,2164,4,6.575342465753424
2165,2165,5,17.534246575342465
2166,2166,6,35.06849315068493
2167,2167,7,43.83561643835616
2168,2168,8,39.45205479452055
2169,2169,9,24.10958904109589
2170,2170,10,17.534246575342465
2171,2171,11,15.342465753424655
2172,2172,12,15.342465753424655
2173,2173,13,15.342465753424655
2174,2174,14,17.534246575342465
2175,2175,15,21.91780821917808
2176,2176,16,30.68493150684931
2177,2177,17,39.45205479452055
2178,2178,18,43.83561643835616
2179,2179,19,43.83561643835616
2180,2180,20,39.45205479452055
2181,2181,21,30.68493150684931
2182,2182,22,19.726027397260275
2183,2183,23,10.95890410958904
2184,2184,0,6.575342465753424
2185,2185,1,4.383561643835616
2186,2186,2,4.383561643835616
2187,2187,3,4.383561643835616
2188,2188,4,6.575342465753424
2189,2189,5,17.534246575342465
2190,2190,6,35.06849315068493
2191,2191,7,43.83561643835616
2192,2192,8,39.45205479452055
2193,2193,9,24.10958904109589
2194,2194,10,17.534246575342465
2195,2195,11,15.342465753424655
2196,2196,12,15.342465753424655
2197,2197,13,15.342465753424655
2198,2198,14,17.534246575342465
2199,2199,15,21.91780821917808
2200,2200,16,30.68493150684931
2201,2201,17,39.45205479452055
2202,2202,18,43.83561643835616
2203,2203,19,43.83561643835616
2204,2204,20,39.45205479452055
2205,2205,21,30.68493150684931
2206,2206,22,19.726027397260275
2207,2207,23,10.95890410958904
2208,2208,0,6.575342465753424
2209,2209,1,4.383561643835616
2210,2210,2,4.383561643835616
2211,2211,3,4.383561643835616
2212,2212,4,6.575342465753424
2213,2213,5,17.534246575342465
2214,2214,6,35.06849315068493
2215,2215,7,43.83561643835616
2216,2216,8,39.45205479452055
2217,2217,9,24.10958904109589
2218,2218,10,17.534246575342465
2219,2219,11,15.342465753424655
2220,2220,12,15.342465753424655
2221,2221,13,15.342465753424655
2222,2222,14,17.534246575342465
2223,2223,15,21.91780821917808
2224,2224,16,30.68493150684931
2225,2225,17,39.45205479452055
2226,2226,18,43.83561643835616
2227,2227,19,43.83561643835616
2228,2228,20,39.45205479452055
2229,2229,21,30.68493150684931
2230,2230,22,19.726027397260275
2231,2231,23,10.95890410958904
2232,2232,0,6.575342465753424
2233,2233,1,4.383561643835616
2234,2234,2,4.383561643835616
2235,2235,3,4.383561643835616
2236,2236,4,6.575342465753424
2237,2237,5,17.534246575342465
2238,2238,6,35.06849315068493
2239,2239,7,43.83561643835616
2240,2240,8,39.45205479452055
2241,2241,9,24.10958904109589
2242,2242,10,17.534246575342465
2243,2243,11,15.342465753424655
2244,2244,12,15.342465753424655
2245,2245,13,15.342465753424655
2246,2246,14,17.534246575342465
2247,2247,15,21.91780821917808
2248,2248,16,30.68493150684931
2249,2249,17,39.45205479452055
2250,2250,18,43.83561643835616
2251,2251,19,43.83561643835616
2252,2252,20,39.45205479452055
2253,2253,21,30.68493150684931
2254,2254,22,19.726027397260275
2255,2255,23,10.95890410958904
2256,2256,0,6.575342465753424
2257,2257,1,4.383561643835616
2258,2258,2,4.383561643835616
2259,2259,3,4.383561643835616
2260,2260,4,6.575342465753424
2261,2261,5,17.534246575342465
2262,2262,6,35.06849315068493
2263,2263,7,43.83561643835616
2264,2264,8,39.45205479452055
2265,2265,9,24.10958904109589
2266,2266,10,17.534246575342465
2267,2267,11,15.342465753424655
2268,2268,12,15.342465753424655
2269,2269,13,15.342465753424655
2270,2270,14,17.534246575342465
2271,2271,15,21.91780821917808
2272,2272,16,30.68493150684931
2273,2273,17,39.45205479452055
2274,2274,18,43.83561643835616
2275,2275,19,43.83561643835616
2276,2276,20,39.45205479452055
2277,2277,21,30.68493150684931
2278,2278,22,19.726027397260275
2279,2279,23,10.95890410958904
2280,2280,0,6.575342465753424
2281,2281,1,4.383561643835616
2282,2282,2,4.383561643835616
2283,2283,3,4.383561643835616
2284,2284,4,6.575342465753424
2285,2285,5,17.534246575342465
2286,2286,6,35.06849315068493
2287,2287,7,43.83561643835616
2288,2288,8,39.45205479452055
2289,2289,9,24.10958904109589
2290,2290,10,17.534246575342465
2291,2291,11,15.342465753424655
2292,2292,12,15.342465753424655
2293,2293,13,15.342465753424655
2294,2294,14,17.534246575342465
2295,2295,15,21.91780821917808
2296,2296,16,30.68493150684931
2297,2297,17,39.45205479452055
2298,2298,18,43.83561643835616
2299,2299,19,43.83561643835616
2300,2300,20,39.45205479452055
2301,2301,21,30.68493150684931
2302,2302,22,19.726027397260275
2303,2303,23,10.95890410958904
2304,2304,0,6.575342465753424
2305,2305,1,4.383561643835616
2306,2306,2,4.383561643835616
2307,2307,3,4.383561643835616
2308,2308,4,6.575342465753424
2309,2309,5,17.534246575342465
2310,2310,6,35.06849315068493
2311,2311,7,43.83561643835616
2312,2312,8,39.45205479452055
2313,2313,9,24.10958904109589
2314,2314,10,17.534246575342465
2315,2315,11,15.342465753424655
2316,2316,12,15.342465753424655
2317,2317,13,15.342465753424655
2318,2318,14,17.534246575342465
2319,2319,15,21.91780821917808
2320,2320,16,30.68493150684931
2321,2321,17,39.45205479452055
2322,2322,18,43.83561643835616
2323,2323,19,43.83561643835616
2324,2324,20,39.45205479452055
2325,2325,21,30.68493150684931
2326,2326,22,19.726027397260275
2327,2327,23,10.95890410958904
2328,2328,0,6.575342465753424
2329,2329,1,4.383561643835616
2330,2330,2,4.383561643835616
2331,2331,3,4.383561643835616
2332,2332,4,6.575342465753424
2333,2333,5,17.534246575342465
2334,2334,6,35.06849315068493
2335,2335,7,43.83561643835616
2336,2336,8,39.45205479452055
2337,2337,9,24.10958904109589
2338,2338,10,17.534246575342465
2339,2339,11,15.342465753424655
2340,2340,12,15.342465753424655
2341,2341,13,15.342465753424655
2342,2342,14,17.534246575342465
2343,2343,15,21.91780821917808
2344,2344,16,30.68493150684931
2345,2345,17,39.45205479452055
2346,2346,18,43.83561643835616
2347,2347,19,43.83561643835616
2348,2348,20,39.45205479452055
2349,2349,21,30.68493150684931
2350,2350,22,19.726027397260275
2351,2351,23,10.95890410958904
2352,2352,0,6.575342465753424
2353,2353,1,4.383561643835616
2354,2354,2,4.383561643835616
2355,2355,3,4.383561643835616
2356,2356,4,6.575342465753424
2357,2357,5,17.534246575342465
2358,2358,6,35.06849315068493
2359,2359,7,43.83561643835616
2360,2360,8,39.45205479452055
2361,2361,9,24.10958904109589
2362,2362,10,17.534246575342465
2363,2363,11,15.342465753424655
2364,2364,12,15.342465753424655
2365,2365,13,15.342465753424655
2366,2366,14,17.534246575342465
2367,2367,15,21.91780821917808
2368,2368,16,30.68493150684931
2369,2369,17,39.45205479452055
2370,2370,18,43.83561643835616
2371,2371,19,43.83561643835616
2372,2372,20,39.45205479452055
2373,2373,21,30.68493150684931
2374,2374,22,19.726027397260275
2375,2375,23,10.95890410958904
2376,2376,0,6.575342465753424
2377,2377,1,4.383561643835616
2378,2378,2,4.383561643835616
2379,2379,3,4.383561643835616
2380,2380,4,6.575342465753424
2381,2381,5,17.534246575342465
2382,2382,6,35.06849315068493
2383,2383,7,43.83561643835616
2384,2384,8,39.45205479452055
2385,2385,9,24.10958904109589
2386,2386,10,17.534246575342465
2387,2387,11,15.342465753424655
2388,2388,12,15.342465753424655
2389,2389,13,15.342465753424655
2390,2390,14,17.534246575342465
2391,2391,15,21.91780821917808
2392,2392,16,30.68493150684931
2393,2393,17,39.45205479452055
2394,2394,18,43.83561643835616
2395,2395,19,43.83561643835616
2396,2396,20,39.45205479452055
2397,2397,21,30.68493150684931
2398,2398,22,19.726027397260275
2399,2399,23,10.95890410958904
2400,2400,0,6.575342465753424
2401,2401,1,4.383561643835616
2402,2402,2,4.383561643835616
2403,2403,3,4.383561643835616
2404,2404,4,6.575342465753424
2405,2405,5,17.534246575342465
2406,2406,6,35.06849315068493
2407,2407,7,43.83561643835616
2408,2408,8,39.45205479452055
2409,2409,9,24.10958904109589
2410,2410,10,17.534246575342465
2411,2411,11,15.342465753424655
2412,2412,12,15.342465753424655
2413,2413,13,15.342465753424655
2414,2414,14,17.534246575342465
2415,2415,15,21.91780821917808
2416,2416,16,30.68493150684931
2417,2417,17,39.45205479452055
2418,2418,18,43.83561643835616
2419,2419,19,43.83561643835616
2420,2420,20,39.45205479452055
2421,2421,21,30.68493150684931
2422,2422,22,19.726027397260275
2423,2423,23,10.95890410958904
2424,2424,0,6.575342465753424
2425,2425,1,4.383561643835616
2426,2426,2,4.383561643835616
2427,2427,3,4.383561643835616
2428,2428,4,6.575342465753424
2429,2429,5,17.534246575342465
2430,2430,6,35.06849315068493
2431,2431,7,43.83561643835616
2432,2432,8,39.45205479452055
2433,2433,9,24.10958904109589
2434,2434,10,17.534246575342465
2435,2435,11,15.342465753424655
2436,2436,12,15.342465753424655
2437,2437,13,15.342465753424655
2438,2438,14,17.534246575342465
2439,2439,15,21.91780821917808
2440,2440,16,30.68493150684931
2441,2441,17,39.45205479452055
2442,2442,18,43.83561643835616
2443,2443,19,43.83561643835616
2444,2444,20,39.45205479452055
2445,2445,21,30.68493150684931
2446,2446,22,19.726027397260275
2447,2447,23,10.95890410958904
2448,2448,0,6.575342465753424
2449,2449,1,4.383561643835616
2450,2450,2,4.383561643835616
2451,2451,3,4.383561643835616
2452,2452,4,6.575342465753424
2453,2453,5,17.534246575342465
2454,2454,6,35.06849315068493
2455,2455,7,43.83561643835616
2456,2456,8,39.45205479452055
2457,2457,9,24.10958904109589
2458,2458,10,17.534246575342465
2459,2459,11,15.342465753424655
2460,2460,12,15.342465753424655
2461,2461,13,15.342465753424655
2462,2462,14,17.534246575342465
2463,2463,15,21.91780821917808
2464,2464,16,30.68493150684931
2465,2465,17,39.45205479452055
2466,2466,18,43.83561643835616
2467,2467,19,43.83561643835616
2468,2468,20,39.45205479452055
2469,2469,21,30.68493150684931
2470,2470,22,19.726027397260275
2471,2471,23,10.95890410958904
2472,2472,0,6.575342465753424
2473,2473,1,4.383561643835616
2474,2474,2,4.383561643835616
2475,2475,3,4.383561643835616
2476,2476,4,6.575342465753424
2477,2477,5,17.534246575342465
2478,2478,6,35.06849315068493
2479,2479,7,43.83561643835616
2480,2480,8,39.45205479452055
2481,2481,9,24.10958904109589
2482,2482,10,17.534246575342465
2483,2483,11,15.342465753424655
2484,2484,12,15.342465753424655
2485,2485,13,15.342465753424655
2486,2486,14,17.534246575342465
2487,2487,15,21.91780821917808
2488,2488,16,30.68493150684931
2489,2489,17,39.45205479452055
2490,2490,18,43.83561643835616
2491,2491,19,43.83561643835616
2492,2492,20,39.45205479452055
2493,2493,21,30.68493150684931
2494,2494,22,19.726027397260275
2495,2495,23,10.95890410958904
2496,2496,0,6.575342465753424
2497,2497,1,4.383561643835616
2498,2498,2,4.383561643835616
2499,2499,3,4.383561643835616
2500,2500,4,6.575342465753424
2501,2501,5,17.534246575342465
2502,2502,6,35.06849315068493
2503,2503,7,43.83561643835616
2504,2504,8,39.45205479452055
2505,2505,9,24.10958904109589
2506,2506,10,17.534246575342465
2507,2507,11,15.342465753424655
2508,2508,12,15.342465753424655
2509,2509,13,15.342465753424655
2510,2510,14,17.534246575342465
2511,2511,15,21.91780821917808
2512,2512,16,30.68493150684931
2513,2513,17,39.45205479452055
2514,2514,18,43.83561643835616
2515,2515,19,43.83561643835616
2516,2516,20,39.45205479452055
2517,2517,21,30.68493150684931
2518,2518,22,19.726027397260275
2519,2519,23,10.95890410958904
2520,2520,0,6.575342465753424
2521,2521,1,4.383561643835616
2522,2522,2,4.383561643835616
2523,2523,3,4.383561643835616
2524,2524,4,6.575342465753424
2525,2525,5,17.534246575342465
2526,2526,6,35.06849315068493
2527,2527,7,43.83561643835616
2528,2528,8,39.45205479452055
2529,2529,9,24.10958904109589
2530,2530,10,17.534246575342465
2531,2531,11,15.342465753424655
2532,2532,12,15.342465753424655
2533,2533,13,15.342465753424655
2534,2534,14,17.534246575342465
2535,2535,15,21.91780821917808
2536,2536,16,30.68493150684931
2537,2537,17,39.45205479452055
2538,2538,18,43.83561643835616
2539,2539,19,43.83561643835616
2540,2540,20,39.45205479452055
2541,2541,21,30.68493150684931
2542,2542,22,19.726027397260275
2543,2543,23,10.95890410958904
2544,2544,0,6.575342465753424
2545,2545,1,4.383561643835616
2546,2546,2,4.383561643835616
2547,2547,3,4.383561643835616
2548,2548,4,6.575342465753424
2549,2549,5,17.534246575342465
2550,2550,6,35.06849315068493
2551,2551,7,43.83561643835616
2552,2552,8,39.45205479452055
2553,2553,9,24.10958904109589
2554,2554,10,17.534246575342465
2555,2555,11,15.342465753424655
2556,2556,12,15.342465753424655
2557,2557,13,15.342465753424655
2558,2558,14,17.534246575342465
2559,2559,15,21.91780821917808
2560,2560,16,30.68493150684931
2561,2561,17,39.45205479452055
2562,2562,18,43.83561643835616
2563,2563,19,43.83561643835616
2564,2564,20,39.45205479452055
2565,2565,21,30.68493150684931
2566,2566,22,19.726027397260275
2567,2567,23,10.95890410958904
2568,2568,0,6.575342465753424
2569,2569,1,4.383561643835616
2570,2570,2,4.383561643835616
2571,2571,3,4.383561643835616
2572,2572,4,6.575342465753424
2573,2573,5,17.534246575342465
2574,2574,6,35.06849315068493
2575,2575,7,43.83561643835616
2576,2576,8,39.45205479452055
2577,2577,9,24.10958904109589
2578,2578,10,17.534246575342465
2579,2579,11,15.342465753424655
2580,2580,12,15.342465753424655
2581,2581,13,15.342465753424655
2582,2582,14,17.534246575342465
2583,2583,15,21.91780821917808
2584,2584,16,30.68493150684931
2585,2585,17,39.45205479452055
2586,2586,18,43.83561643835616
2587,2587,19,43.83561643835616
2588,2588,20,39.45205479452055
2589,2589,21,30.68493150684931
2590,2590,22,19.726027397260275
2591,2591,23,10.95890410958904
2592,2592,0,6.575342465753424
2593,2593,1,4.383561643835616
2594,2594,2,4.383561643835616
2595,2595,3,4.383561643835616
2596,2596,4,6.575342465753424
